Open,High,Low,Close,Adj Close,Volume,MA5,MA20,MA60,MA240
25520.51953,25580.2207,25370.07031,25451.06055,25451.06055,329680000,25335.6918,24904.6124,24783.07985,24172.20977
25439.32031,25500.16016,25287.38086,25306.83008,25306.83008,296880000,25388.2,24956.3834,24806.02451,24186.33611
25345.21094,25490.98047,25345.21094,25415.18945,25415.18945,348700000,25422.85,25011.78389,24825.23584,24201.26565
25461.63086,25488.80078,25278.32031,25333.82031,25333.82031,315880000,25406.79414,25069.73389,24841.51084,24216.48086
25256.44922,25360.48047,25120.07031,25326.16016,25326.16016,307700000,25366.61211,25118.20488,24857.60999,24232.14265
25360.36914,25467.90039,25325.16992,25462.58008,25462.58008,239020000,25368.91602,25168.50986,24872.94401,24247.15219
25437.42969,25540.01953,25381.38086,25502.17969,25502.17969,238990000,25407.98594,25204.78936,24885.65485,24263.05561
25551.65039,25692.7207,25551.65039,25628.91016,25628.91016,239910000,25450.73008,25240.25186,24898.95052,24278.8904
25615.7207,25634.10938,25557.48047,25583.75,25583.75,217770000,25500.71602,25284.41689,24910.35618,24294.28857
25589.78906,25613.31055,25492.68945,25509.23047,25509.23047,214970000,25537.33008,25313.63389,24923.73652,24308.89165
25401.18945,25401.18945,25222.88086,25313.14063,25313.14063,234480000,25507.44219,25328.32041,24932.80671,24322.73469
25327.18945,25381.39063,25153.92969,25187.69922,25187.69922,219990000,25444.54609,25334.4874,24940.70202,24336.93257
25215.68945,25339.50977,25201.86914,25299.91992,25299.91992,219210000,25378.74805,25343.48887,24950.44919,24350.32553
25235.36914,25235.36914,24965.76953,25162.41016,25162.41016,295810000,25294.48008,25341.64492,24952.93454,24365.2054
25294.9707,25607.33984,25294.9707,25558.73047,25558.73047,342430000,25304.38008,25366.35645,24965.00654,24381.52211
25550.80078,25728.16016,25521.66016,25669.32031,25669.32031,284160000,25375.61602,25396.9165,24978.04837,24397.98481
25727.69922,25790.16992,25716.41016,25758.68945,25758.68945,248570000,25489.81406,25432.63652,24993.83053,24414.80777
25786.99023,25888.82031,25784.90039,25822.28906,25822.28906,241620000,25594.28789,25461.654,25011.65052,24431.20698
25825.06055,25836.16016,25722.42969,25733.59961,25733.59961,200480000,25708.52578,25477.629,25034.51969,24446.20536
25714.85938,25762.56055,25608.01953,25656.98047,25656.98047,213270000,25728.17578,25484.12451,25051.00638,24461.50324
25688.58008,25826.05078,25688.58008,25790.34961,25790.34961,200330000,25752.38164,25501.08896,25073.91488,24477.71766
25882.71094,26067.57031,25882.71094,26049.64063,26049.64063,220510000,25810.57188,25538.22949,25097.4887,24493.80324
26092.69922,26122.24023,26037.84961,26064.01953,26064.01953,211470000,25858.91797,25570.671,25118.32754,24509.87087
26082.5293,26167.93945,26035.30078,26124.57031,26124.57031,214960000,25937.11211,25610.2085,25140.40404,24525.10241
26099.00977,26104.36914,25934.80078,25986.91992,25986.91992,240440000,26003.1,25643.24648,25154.41286,24540.07749
25964.84961,26028.83008,25879.76953,25964.82031,25964.82031,273440000,26037.99414,25668.3585,25166.46969,24554.82703
25916.07031,25971.76953,25805.94922,25952.48047,25952.48047,254600000,26018.56211,25690.87354,25177.06888,24569.8927
25919.83984,26011.2207,25871.03906,25974.99023,25974.99023,289210000,26000.75625,25708.17754,25187.94688,24585.08553
25973.01953,26073.67969,25880.83984,25995.86914,25995.86914,262380000,25975.01602,25728.7835,25199.19919,24600.17074
25951.01953,26002.99023,25818.39063,25916.53906,25916.53906,281350000,25960.93984,25749.14893,25211.12152,24615.05719
25991.91016,26039.96094,25854.13086,25857.07031,25857.07031,252170000,25939.38984,25776.34541,25222.48418,24630.18365
25841.14063,26019.91992,25754.32031,25971.06055,25971.06055,265960000,25943.10586,25815.51348,25237.16051,24645.25749
25989.07031,26145.7207,25929.42969,25998.91992,25998.91992,282770000,25947.8918,25850.46348,25254.018,24660.84457
26083.93945,26191.64063,26067.08008,26145.99023,26145.99023,260800000,25977.91602,25899.64248,25278.11432,24675.83236
26169.56055,26211.10938,26068.28906,26154.66992,26154.66992,228640000,26025.54219,25929.43945,25303.06214,24690.08424
26151.66016,26184.4707,26030.34961,26062.11914,26062.11914,230230000,26066.55195,25949.07939,25329.73581,24705.02307
26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000,26121.73203,25973.49297,25357.50365,24720.14961
26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000,26203.1,26002.6665,25393.3863,24736.33007
26519.39063,26697.49023,26519.39063,26656.98047,26656.98047,260480000,26305.29805,26048.83555,25432.95081,24752.92353
26726.25,26769.16016,26680.36914,26743.5,26743.5,657620000,26423.06406,26103.16152,25476.71598,24768.47091
26705.25,26709.93945,26548.67969,26562.05078,26562.05078,254850000,26523.05039,26141.74658,25515.81598,24783.55141
26601.58008,26634.84961,26475.58008,26492.21094,26492.21094,234110000,26572.10039,26163.8751,25552.82933,24798.3192
26536.85938,26606.08984,26349.33984,26385.2793,26385.2793,262620000,26568.0043,26179.93809,25587.46432,24813.18674
26418.26953,26557.00977,26379.94922,26439.92969,26439.92969,226350000,26524.59414,26195.70605,25625.21615,24827.77569
26407.66016,26515.75977,26383.57031,26458.31055,26458.31055,264030000,26467.55625,26219.27559,25660.24232,24842.99974
26598.35938,26737.98047,26596.05078,26651.21094,26651.21094,238320000,26485.38828,26253.59512,25696.82116,24858.06782
26648.91016,26824.7793,26627.66016,26773.93945,26773.93945,258290000,26541.73398,26294.66807,25730.11032,24873.34012
26833.4707,26951.81055,26789.08008,26828.39063,26828.39063,280130000,26630.35625,26337.33809,25761.92249,24887.08533
26784.08008,26793.82031,26471.60938,26627.48047,26627.48047,289600000,26667.86641,26368.91865,25794.03968,24900.30653
26632.76953,26676.16016,26301.81055,26447.05078,26447.05078,267100000,26665.61445,26395.44424,25819.40902,24912.99412
26399.44922,26529.34961,26223.08984,26486.7793,26486.7793,273020000,26632.72813,26426.92969,25843.86517,24925.91541
26469.18945,26539.93945,26324.16016,26430.57031,26430.57031,282560000,26564.0543,26449.90518,25866.63535,24935.07324
26441.73047,26487.86914,25567.09961,25598.74023,25598.74023,438200000,26318.12422,26429.89619,25874.61618,24941.81758
25518.39063,25683.64063,24899.76953,25052.83008,25052.83008,522880000,26003.19414,26375.23818,25872.1752,24950.11445
25407.63086,25467.55078,25000.83008,25339.99023,25339.99023,397510000,25781.78203,26334.5042,25876.7667,24957.91991
25332.46094,25482.41992,25243.88086,25250.55078,25250.55078,287320000,25534.53633,26293.92578,25879.97389,24967.76746
25351.5293,25817.67969,25351.5293,25798.41992,25798.41992,305800000,25408.10625,26271.49873,25892.54274,24976.89421
25705.86914,25810.08984,25479.16016,25706.67969,25706.67969,298210000,25429.69414,26236.54473,25900.28841,24984.56195
25645.56055,25691.46094,25236.00977,25379.44922,25379.44922,328020000,25495.01797,26172.66816,25899.7109,24992.46162
25421.08984,25608.71094,25350.01953,25444.33984,25444.33984,350810000,25515.88789,26107.71016,25898.33206,24999.7957
25492.14063,25561.33984,25236.05078,25317.41016,25317.41016,314940000,25529.25977,26045.47813,25896.10456,25006.57933
25038.46094,25307.69922,24768.78906,25191.42969,25191.42969,436430000,25407.86172,25980.43906,25894.18122,25011.25216
25172.88086,25306.23047,24533.18945,24583.41992,24583.41992,496400000,25183.20977,25890.34609,25880.31839,25017.76191
24736.53906,25104.28906,24645.56055,24984.55078,24984.55078,439670000,25104.23008,25817.57715,25874.49723,25022.96446
24770.25,24916.16016,24445.18945,24688.31055,24688.31055,505310000,24953.02422,25729.07715,25863.86641,25027.2705
24818.98047,25040.58008,24122.23047,24442.91992,24442.91992,443850000,24778.12617,25618.6626,25846.87207,25033.95117
24482.03906,24906.67969,24415.68945,24874.64063,24874.64063,470050000,24714.76836,25523.69766,25836.41309,25040.85701
25008.82031,25336.55078,25008.82031,25115.75977,25115.75977,448930000,24821.23633,25438.06611,25827.86058,25049.28409
25142.08008,25396.4707,25108.10938,25380.74023,25380.74023,383970000,24900.47422,25375.7291,25824.47708,25056.95284
25443.59961,25578.98047,25078.7207,25270.83008,25270.83008,429480000,25016.97813,25316.91807,25820.50374,25064.74813
25261.4707,25507.34961,25261.4707,25461.69922,25461.69922,334740000,25220.73398,25265.66406,25822.97972,25073.53492
25452.83008,25651.85938,25444.90039,25635.00977,25635.00977,265450000,25372.80781,25225.88604,25830.4349,25084.46121
25788.46094,26200.14063,25765.88086,26180.30078,26180.30078,361780000,25585.71602,25254.96406,25845.10791,25095.33805
26139.58984,26277.82031,26081.90039,26191.2207,26191.2207,295650000,25747.81211,25311.88359,25862.25475,25104.30718
26149.10938,26161.49023,25882.91016,25989.30078,25989.30078,324450000,25891.50625,25344.34912,25869.43092,25110.33426
25959.33008,25966.71094,25340.50977,25387.17969,25387.17969,346910000,25876.60234,25351.18057,25864.72858,25114.55985
25321.21094,25511.0293,25193.7793,25286.49023,25286.49023,339690000,25806.89844,25325.58408,25856.85859,25118.09697
25388.08008,25501.28906,24935.82031,25080.5,25080.5,384240000,25586.93828,25294.2751,25844.49544,25122.26038
25061.48047,25354.56055,24787.78906,25289.26953,25289.26953,392750000,25406.54805,25289.76611,25837.08994,25127.39613
25242.34961,25510.23047,25147.80078,25413.2207,25413.2207,354460000,25291.33203,25288.21016,25833.02728,25131.04834
25392.60938,25392.60938,24900.98047,25017.43945,25017.43945,358090000,25217.38398,25273.21162,25820.14544,25132.10734
24618.67969,24707.25977,24368.98047,24465.64063,24465.64063,445920000,25053.21406,25236.92217,25793.74544,25132.67205
24541.65039,24669.78906,24463.2793,24464.68945,24464.68945,289370000,24930.05195,25230.98564,25767.08994,25132.25505
24336.40039,24408.80078,24268.74023,24285.94922,24285.94922,155940000,24729.38789,25196.05557,25736.44626,25132.81938
24364.13086,24673.28906,24364.13086,24640.24023,24640.24023,306280000,24574.7918,25193.65205,25714.0016,25133.4998
24557.01953,24750.73047,24416.0293,24748.73047,24748.73047,308250000,24521.05,25208.94258,25693.73343,25137.07384
24832.83984,25368.92969,24832.83984,25366.42969,25366.42969,362160000,24701.20781,25233.53203,25683.96592,25139.93675
25343.65039,25479.03906,25202.78906,25338.83984,25338.83984,305110000,24876.03789,25244.68604,25673.36341,25143.04618
25307.14063,25549.71094,25250.9707,25538.46094,25538.46094,482250000,25126.54023,25252.57207,25665.73994,25147.51151
25779.57031,25980.21094,25670.50977,25826.42969,25826.42969,388480000,25363.77813,25280.35205,25664.23812,25148.76326
25752.56055,25773.11914,25008.10938,25027.07031,25027.07031,418900000,25419.44609,25258.62061,25650.40479,25149.45234
24737.41992,24951.00977,24242.2207,24947.66992,24947.66992,471690000,25335.69414,25224.25361,25633.34827,25147.93105
24918.82031,25095.61914,24284.7793,24388.94922,24388.94922,398230000,25145.71602,25134.68604,25606.51543,25146.58542
24360.94922,24500.81055,23881.36914,24423.25977,24423.25977,389690000,24922.67578,25046.28799,25577.80326,25144.90183
24719.91016,24791.25977,24221.06055,24370.24023,24370.24023,342960000,24631.43789,24965.33496,25548.06276,25143.60916
24509.08984,24828.28906,24509.08984,24527.26953,24527.26953,344330000,24531.47773,24922.33945,25522.48193,25143.1015
24575.85938,24740.96094,24473.28906,24597.38086,24597.38086,299970000,24461.41992,24887.88398,25494.98893,25140.08691
24408.03906,24431.14063,24033.78906,24100.50977,24100.50977,416940000,24403.73203,24838.88447,25456.5681,25134.5465
23986.83008,24088.08008,23456.88086,23592.98047,23592.98047,466740000,24237.67617,24754.07002,25405.50143,25128.71529
23769.13086,23927.76953,23516.01953,23675.64063,23675.64063,408070000,24098.75625,24667.19102,25354.37044,25120.49775
23693.33008,24057.33984,23162.64063,23323.66016,23323.66016,503550000,23858.03438,24582.50205,25300.39727,25110.40025
23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000,23510.47813,24502.2,25239.85374,25098.14845
22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000,23179.45,24401.23398,25174.18857,25083.24457
22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000,22819.29375,24276.54648,25096.7264,25072.01007
21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000,22659.85547,24188.45693,25037.06204,25060.90853
22629.06055,23138.89063,22267.41992,23138.82031,23138.82031,407940000,22622.8875,24107.96143,24978.5222,25049.53162
23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000,22663.44766,23992.75996,24916.66322,25037.91416
23153.93945,23333.17969,23118.30078,23327.46094,23327.46094,288830000,22839.86602,23892.19102,24858.31439,25026.78262
23058.60938,23413.4707,22928.58984,23346.24023,23346.24023,321570000,23150.67422,23782.57998,24803.62705,25012.67637
23176.39063,23176.39063,22638.41016,22686.2207,22686.2207,424240000,23112.22852,23625.56953,24740.94655,25001.08704
22894.91992,23518.64063,22894.91992,23433.16016,23433.16016,396020000,23171.09648,23545.87402,24690.0529,24989.92262
23474.25977,23687.74023,23301.58984,23531.34961,23531.34961,334200000,23264.88633,23475.05801,24641.73255,24979.65316
23680.32031,23864.65039,23581.44922,23787.44922,23787.44922,317420000,23356.88398,23444.98301,24611.54437,24969.17953
23844.26953,24084.71094,23703.16016,23879.11914,23879.11914,324570000,23463.45977,23417.77598,24591.98252,24958.28457
23811.10938,24014.7793,23703.25,24001.91992,24001.91992,338150000,23726.59961,23399.35996,24569.68135,24948.10319
23940.00977,23996.32031,23798.16016,23995.94922,23995.94922,262650000,23839.15742,23372.79395,24548.77132,24939.07381
23880.5293,23964.90039,23765.24023,23909.83984,23909.83984,277560000,23914.85547,23338.41689,24517.29499,24930.39131
23914.10938,24099.14063,23887.92969,24065.58984,24065.58984,291570000,23970.48359,23336.6709,24489.94349,24922.14318
24139.91016,24288.60938,24119.7207,24207.16016,24207.16016,302830000,24036.0918,23367.37988,24470.40534,24917.34792
24147.08984,24474.46094,24088.90039,24370.09961,24370.09961,288590000,24109.72773,23402.10283,24452.50133,24918.85042
24534.18945,24750.2207,24459.0293,24706.34961,24706.34961,372970000,24251.80781,23471.2373,24442.31699,24916.73255
24607.75977,24607.75977,24244.31055,24404.48047,24404.48047,338480000,24350.73594,23548.48135,24429.20117,24915.40868
24577.25,24700.98047,24307.16992,24575.61914,24575.61914,318600000,24452.7418,23654.99385,24429.07116,24918.29526
24579.96094,24626.30078,24422.73047,24553.24023,24553.24023,320170000,24521.95781,23793.0459,24421.88265,24920.5715
24687.21094,24860.15039,24676.75,24737.19922,24737.19922,376890000,24595.37773,23885.9834,24422.69746,24920.26713
24596.98047,24596.98047,24323.93945,24528.2207,24528.2207,347170000,24559.75195,23955.45342,24424.11914,24920.0151
24519.61914,24674.86914,24504.03906,24579.96094,24579.96094,330870000,24594.84805,24031.33145,24419.20781,24920.5208
24826.51953,25109.61914,24790.90039,25014.85938,25014.85938,397330000,24682.69609,24115.70137,24417.52614,24919.68455
24954.48047,25049.61914,24842.08984,24999.66992,24999.66992,507350000,24771.98203,24198.37285,24411.17497,24919.03668
25025.31055,25193.15039,24982.49023,25063.89063,25063.89063,372090000,24837.32031,24317.25635,24407.72598,24920.18092
25062.11914,25239.91016,24977.66992,25239.36914,25239.36914,298540000,24979.55,24407.5668,24404.02048,24922.73818
25287.92969,25427.32031,25287.65039,25411.51953,25411.51953,310650000,25145.86172,24501.57529,24400.29564,24924.52076
25371.57031,25439.03906,25312.06055,25390.30078,25390.30078,247590000,25220.95,24581.71787,24387.12897,24923.93551
25265.81055,25314.25977,25000.51953,25169.5293,25169.5293,295460000,25254.92188,24646.23838,24370.10078,24921.42326
25042.35938,25106.39063,24883.03906,25106.33008,25106.33008,248210000,25263.40977,24701.45889,24355.3846,24919.93609
25142.81055,25196.75,25009.09961,25053.10938,25053.10938,241700000,25226.15781,24754.31689,24349.81676,24921.58843
25152.0293,25458.98047,25152.0293,25425.75977,25425.75977,278110000,25229.00586,24830.11289,24352.13792,24925.4813
25480.85938,25625.94922,25480.85938,25543.26953,25543.26953,263330000,25259.59961,24903.99688,24359.85075,24929.23684
25460.65039,25558.90039,25308.08984,25439.39063,25439.39063,313010000,25313.57188,24965.6084,24362.35277,24933.43888
25564.63086,25883.7207,25564.63086,25883.25,25883.25,328530000,25468.95586,25041.26592,24370.18659,24937.63556
25849.84961,25961.43945,25820.00977,25891.32031,25891.32031,280620000,25636.59805,25100.51445,24384.75127,24942.44006
25872.25977,25986.19922,25846.48047,25954.43945,25954.43945,287880000,25742.33398,25178.0124,24409.56458,24946.42097
25922.41016,25938.88086,25762.21094,25850.63086,25850.63086,255710000,25803.80625,25241.76299,24432.66361,24949.32126
25906.26953,26052.90039,25906.26953,26031.81055,26031.81055,279760000,25922.29023,25315.6915,24461.7613,24953.12685
26126.15039,26241.41992,26080.66016,26091.94922,26091.94922,281600000,25964.03008,25383.429,24485.95645,24957.50581
26051.60938,26155.28906,25966.00977,26057.98047,26057.98047,257850000,25997.36211,25459.91699,24507.77728,24962.61848
25995.59961,26039.67969,25877.24023,25985.16016,25985.16016,255380000,26003.50625,25530.17695,24518.08945,24966.96156
25984.2793,26029.21094,25896.56055,25916,25916,338520000,26016.58008,25575.23398,24527.70879,24971.46077
26019.66992,26143.91992,25914.36914,26026.32031,26026.32031,289890000,26015.48203,25626.5665,24535.83978,24976.49719
26122.18945,26155.98047,25611.55078,25819.65039,25819.65039,295510000,25961.02227,25664.35449,24535.72679,24980.99453
25829.07031,25877.15039,25725.63086,25806.63086,25806.63086,252260000,25910.75234,25692.71758,24548.71947,24985.12432
25818.75977,25837.60938,25633.71094,25673.46094,25673.46094,256250000,25848.4125,25705.81465,24560.81598,24991.43824
25645.44922,25645.44922,25352.55078,25473.23047,25473.23047,289140000,25759.85859,25709.96113,24578.88734,24999.42591
25347.38086,25466.14063,25252.46094,25450.24023,25450.24023,270500000,25644.64258,25723.99668,24596.00368,25005.46042
25208,25661.63086,25208,25650.88086,25650.88086,309790000,25610.88867,25751.22422,24617.34769,25012.53104
25600.30078,25675.43945,25522.16992,25554.66016,25554.66016,317730000,25560.49453,25776.30176,24634.47087,25020.258
25637.23047,25776.49023,25571.31055,25702.89063,25702.89063,331410000,25566.38047,25790.1583,24652.89603,25026.95313
25692.31055,25752.83984,25621.31055,25709.93945,25709.93945,302790000,25613.72227,25798.4918,24679.71986,25036.13929
25720.96094,25927.91016,25649.69922,25848.86914,25848.86914,616910000,25693.44805,25818.96572,24717.318,25043.97571
25801.88086,25924.76953,25785.66016,25914.09961,25914.09961,303170000,25746.0918,25820.5082,24754.62565,25050.73854
25987.86914,26109.67969,25814.91992,25887.38086,25887.38086,342250000,25812.63594,25820.31123,24797.35433,25055.90708
25867.78906,25929.51953,25670.63086,25745.66992,25745.66992,321980000,25821.1918,25809.87275,24845.4555,25064.36437
25688.43945,26009.90039,25657.7793,25962.50977,25962.50977,335250000,25871.70586,25815.4667,24904.07451,25070.71112
25844.65039,25877.00977,25501.44922,25502.32031,25502.32031,386510000,25802.39609,25788.99219,24965.90986,25075.33125
25490.7207,25603.26953,25372.25977,25516.83008,25516.83008,303120000,25722.94219,25760.23623,25009.88288,25081.44909
25649.56055,25796.28906,25544.7793,25657.73047,25657.73047,305110000,25677.01211,25740.22373,25051.86471,25086.20967
25676.33984,25758.16992,25425.26953,25625.58984,25625.58984,270340000,25652.99609,25722.24521,25094.58454,25091.86517
25693.32031,25743.41016,25576.68945,25717.46094,25717.46094,237170000,25603.98633,25712.31826,25134.41787,25097.51367
25827.31055,25949.32031,25771.66992,25928.67969,25928.67969,300620000,25689.2582,25707.43623,25177.45853,25103.64613
26075.09961,26280.90039,26071.68945,26258.41992,26258.41992,295570000,25837.57617,25729.37471,25236.99518,25109.60888
26213.55078,26221.24023,26122.31055,26179.13086,26179.13086,250940000,25941.85625,25747.99971,25282.76136,25116.08071
26238.0293,26282.16992,26138.4707,26218.13086,26218.13086,271980000,26060.36445,25775.2332,25327.54105,25124.08776
26213.41992,26398.90039,26212.7793,26384.63086,26384.63086,233040000,26193.79844,25820.80322,25370.82741,25132.32235
26427.56055,26487.57031,26370.82031,26424.99023,26424.99023,229550000,26293.06055,25869.54072,25413.25859,25141.97605
26312.66992,26344.65039,26246.0293,26341.01953,26341.01953,229380000,26309.58047,25904.04766,25452.24359,25150.58751
26243.53906,26246.33984,26103.14063,26150.58008,26150.58008,244410000,26303.87031,25933.84365,25488.1541,25158.23259
26173.71094,26209.49023,26101.24023,26157.16016,26157.16016,203130000,26291.67617,25956.55713,25525.60944,25165.86535
26188.21094,26229.88086,26062.58984,26143.05078,26143.05078,211680000,26243.36016,25978.2127,25560.23379,25175.23681
26357.78906,26436.67969,26309.7207,26412.30078,26412.30078,369910000,26240.82227,26006.38428,25596.98613,25184.76064
26407.75977,26424.84961,26316.41992,26384.76953,26384.76953,250620000,26249.57227,26029.91777,25630.56396,25195.29264
26482.18945,26530.71094,26397.18945,26452.66016,26452.66016,302340000,26309.98828,26058.18174,25659.66914,25205.79009
26468.5293,26501.01953,26391.85938,26449.53906,26449.53906,367780000,26368.46406,26093.3752,25693.75345,25215.36104
26463.36914,26602.41992,26444.5293,26559.53906,26559.53906,332850000,26451.76172,26123.22666,25726.81878,25224.33492
26510.76953,26553.05078,26458.60938,26511.05078,26511.05078,232570000,26471.51172,26173.66318,25759.44896,25233.90234
26513.83008,26695.96094,26503.56055,26656.39063,26656.39063,311690000,26525.83594,26230.64121,25791.43548,25242.4628
26652.56055,26680.58008,26582.85938,26597.05078,26597.05078,283370000,26554.71406,26277.60723,25825.91598,25249.6401
26426.36914,26536.48047,26310.2793,26462.08008,26462.08008,296730000,26557.22227,26319.43174,25857.28464,25256.7741
26454.61914,26543.56055,26392.55078,26543.33008,26543.33008,317290000,26553.98047,26360.7252,25882.75915,25263.66985
26559.86914,26602.53906,26520.75,26554.39063,26554.39063,279450000,26562.64844,26392.01074,25908.67116,25271.53027
26594.56055,26614.03906,26419.4707,26592.91016,26592.91016,340320000,26549.95234,26408.73525,25934.15482,25278.45198
26639.06055,26689.39063,26426.38086,26430.14063,26430.14063,303850000,26516.57031,26421.28574,25954.00101,25285.09285
26407.15039,26454.68945,26180.35938,26307.78906,26307.78906,287610000,26485.71211,26425.76865,25968.93883,25292.55059
26379.14063,26534.96094,26370.08984,26504.94922,26504.94922,248900000,26478.03594,26431.78457,25987.51631,25298.48889
26160.61914,26476.26953,26033.94922,26438.48047,26438.48047,283020000,26454.85391,26432.45908,26008.66549,25303.20006
26276.90039,26276.90039,25789.71094,25965.08984,25965.08984,334960000,26329.28984,26413.6626,26022.97816,25307.70222
25933.78906,26118.09961,25889.41016,25967.33008,25967.33008,276420000,26236.72773,26404.5001,26038.21517,25311.93805
25878.84961,25884.89063,25517.39063,25828.35938,25828.35938,334760000,26140.8418,26388.06006,26044.92516,25316.89338
25763.7207,26019.32031,25469.85938,25942.36914,25942.36914,294580000,26028.32578,26378.02598,26051.57682,25320.90814
25568.06055,25568.06055,25222.50977,25324.99023,25324.99023,361240000,25805.62773,26323.66045,26049.67015,25324.50927
25384.0293,25688.96094,25384.0293,25532.05078,25532.05078,291570000,25719.01992,26281.02451,26043.81683,25329.64335
25400.13086,25724.89063,25341.93945,25648.01953,25648.01953,270720000,25655.15781,26240.79248,26039.76182,25334.7578
25692.14063,25957.63086,25692.14063,25862.67969,25862.67969,320960000,25662.02188,26211.44951,26038.23249,25338.71743
25719.94922,25948.74023,25657.7793,25764,25764,283760000,25626.34805,26171.67256,26036.78864,25342.38376
25655.31055,25751.71094,25560.55078,25679.90039,25679.90039,279560000,25697.33008,26130.11504,26030.92347,25345.42935
25782.33984,25898.26953,25779.60938,25877.33008,25877.33008,260870000,25766.38594,26091.16201,26027.34648,25347.65934
25818.46094,25878.21094,25755.10938,25776.60938,25776.60938,241760000,25792.10391,26050.13994,26022.65697,25348.3841
25657.99023,25657.99023,25328.08984,25490.4707,25490.4707,316940000,25717.66211,26001.55947,26014.41214,25349.48151
25551.07031,25670.81055,25496.19922,25585.68945,25585.68945,201370000,25682,25953.67744,26008.90697,25349.59417
25616.55078,25717.63086,25342.2793,25347.76953,25347.76953,358980000,25615.57383,25893.34639,25997.59779,25349.28255
25231.46094,25231.46094,24938.24023,25126.41016,25126.41016,298930000,25465.38984,25820.02139,25986.04378,25349.25993
25139.93945,25218.53906,25066.75,25169.88086,25169.88086,215240000,25344.04414,25757.0084,25975.43128,25348.11226
25046.31055,25046.31055,24809.50977,24815.03906,24815.03906,292230000,25208.95781,25682.3709,25961.12425,25347.41354
24830.16016,24935.21094,24680.57031,24819.7793,24819.7793,328240000,25055.77578,25598.1124,25950.2334,25350.04674
24962.82031,25343.76953,24962.82031,25332.17969,25332.17969,281690000,25052.65781,25542.79736,25948.26572,25353.72078
25451,25544.66016,25373.58008,25539.57031,25539.57031,262660000,25135.28984,25521.52139,25946.41055,25358.96646
25567.44922,25800.30078,25518.05078,25720.66016,25720.66016,248070000,25245.4457,25509.18789,25949.17721,25364.81249
25768.7207,26072.75,25768.7207,25983.93945,25983.93945,263010000,25479.22578,25516.96689,25953.86136,25372.35365
26090.2207,26210.60938,26054.31055,26062.67969,26062.67969,249280000,25727.80586,25522.98242,25959.74036,25379.70949
26180.58984,26248.66992,25998.86914,26048.50977,26048.50977,253490000,25871.07188,25559.1584,25963.06771,25387.57299
26040.30078,26082.09961,25958.66016,26004.83008,26004.83008,223690000,25964.12383,25582.79736,25964.57988,25395.45098
26036.93945,26146.91016,25995.71094,26106.76953,26106.76953,213400000,26041.3457,25605.73486,25968.23636,25403.02681
26076.35938,26162.2793,25988.08984,26089.60938,26089.60938,208020000,26062.47969,25617.08135,25973.96868,25410.5491
26108.5293,26165.7793,26049.80078,26112.5293,26112.5293,199500000,26072.44961,25634.50781,25976.46901,25420.09377
26228.90039,26527.18945,26227.80078,26465.53906,26465.53906,273490000,26155.85547,25673.78975,25992.52266,25429.04068
26490.16016,26569.75,26415.05078,26504,26504,240950000,26255.68945,25705.12324,26008.97549,25438.61022
26665.38086,26798.63086,26539.68945,26753.16992,26753.16992,278170000,26384.96953,25753.95127,26027.23281,25446.70414
26749.11914,26907.36914,26705.86914,26719.13086,26719.13086,485560000,26510.87383,25815.38428,26045.4585,25454.23697
26727.60938,26806.51953,26723.36914,26727.53906,26727.53906,232390000,26633.87578,25872.47676,26062.29313,25461.93602
26731.60938,26752.31055,26527.66016,26548.2207,26548.2207,282160000,26650.41211,25932.49932,26072.61882,25468.65239
26599.41992,26660.03906,26536.33008,26536.82031,26536.82031,274340000,26656.97617,26003.01982,26077.25882,25474.93227
26523.7207,26607.24023,26465.32031,26526.58008,26526.58008,246930000,26611.6582,26070.85479,26083.04964,25481.33061
26605.92969,26638.34961,26522.26953,26599.96094,26599.96094,499350000,26587.82422,26160.10088,26089.41348,25487.98702
26805.85938,26890.64063,26616.21094,26717.42969,26717.42969,267670000,26585.80234,26254.9834,26094.96012,25494.60115
26719.5293,26787.56055,26632.65039,26786.67969,26786.67969,219270000,26633.49414,26327.7084,26100.98828,25502.52406
26832.32031,26966,26831.43945,26966,26966,149840000,26719.33008,26399.02988,26111.40462,25510.29073
26867.75,26950.81055,26733.33008,26922.11914,26922.11914,192170000,26798.43789,26459.10283,26124.26361,25517.63178
26835.64063,26839.14063,26744.86914,26806.14063,26806.14063,214290000,26839.67383,26500.21289,26135.07995,25524.05491
26725.11914,26807.69922,26665.57031,26783.49023,26783.49023,218330000,26852.88594,26536.25342,26145.75394,25530.08032
26851.96094,26983.44922,26813.10938,26860.19922,26860.19922,207990000,26867.58984,26576.83789,26153.21891,25536.58453
26950.16016,27088.44922,26916.32031,27088.08008,27088.08008,252300000,26892.00586,26631.00039,26164.94076,25544.4219
27139.49023,27333.78906,27135.44922,27332.0293,27332.0293,248390000,26973.98789,26692.26338,26179.59691,25552.97327
27364.68945,27364.68945,27294.16992,27359.16016,27359.16016,199730000,27084.5918,26755.74092,26194.75726,25560.97511
